run_dir,task_id,strategy,arm_horizon,gripper_horizon,episodes,successes,success_rate,environment_steps,policy_queries,query_rate,actions,out_of_bounds_by_dimension,metadata_sha256,episodes_sha256,steps_sha256,summary_sha256,checkpoint,lerobot_commit,temporal_ensemble_coeff,issues
experiments/runs/libero_static_grid_20/group_arm4_grip8,0,groupwise_fixed,4,8,20,17,0.85,3323,837,0.25188083057478183,3323,"[0, 5, 48, 0, 0, 0, 2743]",a3754511452797d4193ab953f4fe1203355d31a9cd7e2e38d9fe7d2df8c310d1,d7ba2bcd5a4a16d2ab1ad95a48de889a2a7ea46811581b06681273708a309ab1,f5dce7c99990c3e6097784b770e17486648f7a8922f7dc18a867778569e0949f,456bdd550e87700d31d5f737f547607e479eb2c01c2d96b934b83436a5acdfe0,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_20/group_arm8_grip1,0,groupwise_fixed,8,1,20,11,0.55,4228,4228,1.0,4228,"[0, 3, 51, 0, 0, 0, 3391]",2ccb504fbd1fe39793a39b38defcb6fa3857f6ce10382f4e56aeccc4b2008831,b69a7e0dc7e9845b7a1d4d8188c8a5d0302fb1d73e49c7546881cc1f5562997d,4913df7592833acd0d310c1207a555294bad280e9730572de639ddd82dc5a4f2,15c2ea1c2b6305282233598451ac7fbad7e6cd0610d39bf5fbc43c7b00ff2853,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_20/group_arm8_grip16,0,groupwise_fixed,8,16,20,18,0.9,3174,403,0.12696912413358538,3174,"[0, 3, 45, 0, 0, 0, 2714]",99710c2831ac753ff5f90f3805c33d89e76e2561179e586bc22489fc9d8cfb47,e7e45ceeec53fae62cda9a857ab92e302e9bed846a1fa8d322f49db75a70455c,ac3fa870cd9d79976fc9ea5886b1cc6fd1ef63758b67f54d14d7e2959062e87d,977385c006094f8a5968cddeefae78f66b847e7a5b8956f22173af08955658a4,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_20/group_arm8_grip2,0,groupwise_fixed,8,2,20,13,0.65,3990,1997,0.5005012531328321,3990,"[0, 3, 50, 0, 0, 0, 3197]",eff8ee5f9666cd7962e48042e7ec35419c940518565ab482b278c08097b6b50a,3cb571aac2b0b6fe0f564a625eac687bd78d3548743cf6662eec9817ffb27f98,88f307804c2d33e861fa245a624ad1471e8328726b3a0d6ecc33e95b06b37cf7,c6651ac25c2340c1f8912cd074e2582f447a660d3ac11f2f670809b0abd96410,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_20/group_arm8_grip4,0,groupwise_fixed,8,4,20,15,0.75,3859,971,0.25161959056750455,3859,"[0, 3, 42, 0, 0, 0, 2950]",8ac8c0377712ac38fbf7343b9de1ff7822b969d43c5ed4710867c0a18b6e22d3,ff42b9c2883706db43e2ef456834987c316f67e3a5fa8a1136cc46eba87ae224,c568222b8562b916c995ee5529fc46e7d5308f23b18ec3d4640ff330dd03df2e,d87a04b2703a72293559a5abe5c65273c790ffbbcb0e7d182e9bb6ad2fcc04cf,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_20/group_arm8_grip8,0,groupwise_fixed,8,8,20,18,0.9,3109,397,0.12769379221614668,3109,"[0, 3, 40, 0, 0, 0, 2671]",33201c9ea758c5a0fa16bd33dc62fb04b2e10cee405559423d91797c8477def1,b808d860b081253316c9fa570a48f65996288f8ad97119ec87452d4fe06bccf9,a16cbe4a01ac7cad49221f8b905ee0c968b2320b26f14bce6493213c7df8bc11,6c842893402a99128d4464df1240653678f6c32ead3e070218400394face47e3,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_20/videos/init05_arm2_grip8,0,groupwise_fixed,2,8,1,1,1.0,191,96,0.5026178010471204,191,"[0, 0, 0, 0, 0, 0, 145]",0297fb3240b659329f9e6c4d6bc164be749e48526340732bd89d1c74ad5b87b9,029db228cb82d9876d176d0112fc344b861e7620f9419aad04fd90dd3f02d436,02ac358e4e32955b99dd0afc5461b130cfefb96423cd593affb1ce1c657fc843,db415abd55cf66a97a66c50070fd92acd3bc4a2a2495cb430398c9c7871d820c,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_20/videos/init05_arm8_grip2,0,groupwise_fixed,8,2,1,0,0.0,280,140,0.5,280,"[0, 0, 0, 0, 0, 0, 111]",4eab37d82534e721fbfaa6177c2f1d8337e6ddc3cd3e6b54a18bbcd55e869dd9,87bde0dac0f6cff61e5f49704f63ddd12fcc7b9b99047876d07a0f7e0a0e8490,300196aa6ea16dc83f947472c793ef108cca507368c9d9f0a3237d4eb4522248,261ff31d2ac22042698f06c6c8f6c475b63ebe605e648d77ef44537a42aa24c7,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_20/videos/init19_arm4_grip16,0,groupwise_fixed,4,16,1,1,1.0,208,52,0.25,208,"[0, 5, 1, 0, 0, 0, 168]",a9fdd89a956ed1628f806648cada9ce52eafff460b117b0a08467d7897ab9acc,bffd8d3b9eb15c6c0a94115317938bcbbd0ea490d97bdf7cb974a9312c3338b1,252a1ab0b08db9bb51109f5de62aa52073c81ecb0fb77264d4f6908284a3a522,fa21ebb6dba23085830279c6f564791bc80e8bef4d3d7a11799aa65a8d3c7fe7,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_20/videos/init19_global_h8,0,global_fixed,8,8,1,0,0.0,280,35,0.125,280,"[0, 3, 0, 0, 0, 0, 162]",8368345f77f14b4674647f0d91d40e240cb3df408931b515213133d913dedbc4,a3e822a1a79b92dd04acfe3bb1240d5bdb6b09c722890e25e32bfa4d01f46bdd,57818ea15c95b176a893235a8f5ccb041c8060bcd96ac3b9cbe4a7082d8a2de3,8998b91216f587227750d39f8fc4be75b99a69272ed2e6936a84135d89adaf95,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50/videos/state20_arm16_grip4,0,groupwise_fixed,16,4,1,0,0.0,280,70,0.25,280,"[0, 0, 0, 0, 0, 0, 258]",4cfb40dfe5e41930a3a18b2323bd158dbe3f198bd22883c5b8ace870a9b1cfcb,afb33921d545b03dbc350836d1607281bd672ef8a3a1ba626a3156ff8d035b19,7ea989932db4d03c3e631b3bfdaed9e138a642a915049e8c11c7b9df31da9510,06a78576173d9beaf2e077ef45e322a7e0119addd91868fed2125e03105e3dc6,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50/videos/state20_arm4_grip16,0,groupwise_fixed,4,16,1,1,1.0,182,46,0.25274725274725274,182,"[0, 0, 7, 0, 0, 0, 171]",527fb05ddb8cd676ad58e7f48e7598fba252cfb3d137af96b368e0f16e436ed1,5961b3912861c5a908643e48f93c31a20fb635cca61c871ec0fa6b279e5a1c4f,97d85977cabcca4912a91b7b901a1507588c2188493b22402e88dccbe7ea81dc,d458d0e7fe1d3ad2e51f43573599f265c68c979cd1cf76ec34041b24a0aae1d5,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50/videos/state41_arm4_grip16,0,groupwise_fixed,4,16,1,1,1.0,161,41,0.2546583850931677,161,"[0, 0, 0, 0, 0, 0, 146]",f051f309ab739550fb0091721d032bdea23588d0b35b144c06b755f0ad3a3341,36d3b3bfb7cabaa6e1d7f7b21cb01df6be4dc9e23107923a71c591abfc9c6d35,56a225e16419d7caa1101a268a76c05a40e42e3c75cbf9885eba9aac190310ea,52e9936b6f693014d54b9f334eb0307b6529403efa5ee5ce7d8418a904ae8675,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50/videos/state41_global_h8,0,global_fixed,8,8,1,0,0.0,280,35,0.125,280,"[0, 0, 0, 0, 0, 0, 212]",4153ca0d823a26983ac9396a821dabe2c8c49f97cfcfad5f36f99fcb5b9d982f,7125960c668c722a6a969cf1fa6a85538f81f8ef630cbeb14128562506621731,fda58df809cd808c7ad099fd9458d0c7e9657367e8a46c86e0d31070da63014a,8998b91216f587227750d39f8fc4be75b99a69272ed2e6936a84135d89adaf95,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/global_h1,0,global_fixed,1,1,30,15,0.5,7053,7053,1.0,7053,"[0, 0, 22, 0, 0, 0, 4809]",8eb0d5e83e81215fe1a30f7dcc001487db1dcfbc0a3e8dba30ea09864598067b,1eae42713f5d1858967904ef5b6510ab039eddcc8fbefc102ee2b34c26aff822,a8dad5903b809e8cc0f60a3f79a47d34397256a3f8d97886b0545e921861dbe6,5d4e208ac72fd307bf879b4789b650d7b8659a69a4bf160b2dcf225d09470340,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/global_h16,0,global_fixed,16,16,30,25,0.8333333333333334,4826,315,0.06527144633236635,4826,"[0, 0, 43, 0, 0, 0, 4149]",f3a8b0d0e55efc7ea3bc5a865fd69ea2cadab9f4bcb3b582abbf2a4503423aee,db31202d21b4ce00315fa119ab8f36b6da1dac4348ef2cc106e83679dcf8b964,fd9db22e578a6822c64710882f3b65f2252f1f6e72e0077b3ebddc9d70b77dbf,02e07506ba6d102349e102a7cbf2eca4d08fe878e42dc1792ec6deba0e6dd315,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/global_h2,0,global_fixed,2,2,30,18,0.6,6189,3100,0.5008886734529003,6189,"[0, 0, 37, 0, 0, 0, 4417]",f6f9d572653fe4478864be1672840a4a42061920df3b78e7b8f813ab85c77c81,60c356d14ce102a4ff2eeb7d3f2a60fe8fd088279b4b9e5159abfe3935e6ed02,ed9e1da3e8e082ba47630f5ebd79ff7975f277ecdf728cc3abcba2f603f85ee0,10612e1f1d21484a8909e1a2ecb5fe13ff869d1ddaa5a853abd910f648b932ea,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/global_h4,0,global_fixed,4,4,30,25,0.8333333333333334,5245,1320,0.25166825548141086,5245,"[0, 0, 51, 0, 0, 0, 4293]",084f485258870bae67c8c366e079ec66c1fc882b3bf8ec2ccf0eef9c28467061,bfcb97ea5b1d3520b28191befb39e9ad23467dfb2b418adbf01af08834405d03,401347df687cceb077f94d9ca7161f8cd02bb1b63c736ac9b3d731a3de537766,5cd1cb9a30163d32bbf51c99a66711d9e3941dfe4f594db9b4a8bb12de6d4bb7,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/global_h8,0,global_fixed,8,8,1,1,1.0,180,23,0.12777777777777777,180,"[0, 0, 8, 0, 0, 0, 154]",6a828dd4d2e6afac26aabad86d9dad0785aa2d08ee57a5c11b168c42bedc4010,5824a8f7fa1c297af7933f655b6b6621e78af6230981549897dbd7322c60f870,1792e052e3be8012a630e56b2fbcca4e4c8989d550d48bed7c1fa0a838264067,3f12d89822e4c5c3eaa5af91bc9ffecd64de982a33c07ecdde034265ab5c7bcd,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/global_h8_states21_49,0,global_fixed,8,8,29,26,0.896551724137931,4400,563,0.12795454545454546,4400,"[0, 0, 44, 0, 0, 0, 3937]",e4446cee7a4fc60b8196ae28ce695c4126f94cef1d40adc4ee1b5256a4a72de4,c4b2b0848dfffd2fa32d52a39e5e4bba018ec532541d4caed040e01e89e2d351,96dac1fe30804460953c996a4c79fbe380c2fe29011c2153bfb6d79e5a87e6ec,c3b6b5f8387c94b361d140098f0c2de13967c920c747127034e2e369448dead6,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm16_grip1,0,groupwise_fixed,16,1,30,16,0.5333333333333333,6650,6650,1.0,6650,"[0, 0, 55, 0, 0, 0, 5635]",5870083ef2b469aba53be742a11ae9307508a1e9ee614248461acea07a4a38c5,7432e1f461402124e0eec351b7c3ac4084a8ee7a0c54246981af4c693fcdc430,380286e8436d3b87bcfb50dd5d4d4ec7894023b6db2a707c54c27c2275754363,31a0caed4a98b4942475357bcda2f9306c025ca6e749c18867bb30c9ff46cabf,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm16_grip16,0,groupwise_fixed,16,16,30,25,0.8333333333333334,4826,315,0.06527144633236635,4826,"[0, 0, 43, 0, 0, 0, 4149]",8cc8aa9ae2e42c85d555489e1221a23aaf44b536f804de6a81915ccbd5b886ca,fbd22c7058a3cad51f9e152522df3dac6e8775a6a588d108ffe7c1530ebf2b20,fd9db22e578a6822c64710882f3b65f2252f1f6e72e0077b3ebddc9d70b77dbf,02e07506ba6d102349e102a7cbf2eca4d08fe878e42dc1792ec6deba0e6dd315,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm16_grip2,0,groupwise_fixed,16,2,30,17,0.5666666666666667,6225,3118,0.5008835341365462,6225,"[0, 0, 52, 0, 0, 0, 5389]",b07a15548edb79600444a06b27d7862cb4a7193caf7b9e55752cd466dc7e582c,60de2589cdd08199d71a251cc3370a685d21af350aa3be7e5497ab010cfef7d3,748dd22e30e4d626d5b894d15d1664e08f1f37b34596d287ab19df9553c85f83,5b44b91cbf8d54d5239eded5c322e634477d4d1a86727557956997b332be9fa0,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm16_grip4,0,groupwise_fixed,16,4,30,22,0.7333333333333333,5544,1395,0.25162337662337664,5544,"[0, 0, 54, 0, 0, 0, 4732]",a5cd0f2b4e3b08f8a40f53ae03e7af631ab0dcb0215ad7e6f306e042ccdc8acc,20b7b40c2251a463527ab420f89faec63be1a01a6e066b5ac73d7bc1bdb8fafd,6f4582155b113c9dc48e1878ad33e30b4f46e32c37fef802dfb7fa60a79815ac,1a5bba025f2e81f0b3502d0a1d4ed217f86188164f934fa51ad68f8ff40e51ca,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm16_grip8,0,groupwise_fixed,16,8,30,25,0.8333333333333334,4872,620,0.1272577996715928,4872,"[0, 0, 44, 0, 0, 0, 4300]",1130e1622daab43b29a0455c20c8fb525b92327f2be58907e3968d5ec32bae24,eaa94b6021d4143fb0d3b93fbc776286e80f13b67bb033ecadb8e79f579c01f2,38ada5fe1d0c49252325c1ce9ca4b19c48ba19c2711edb7f813eded12b476c1c,2871ee452783cdad0c4be32f3a00ed282f869604a2d6099f1457d83d9369a99e,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm1_grip1,0,groupwise_fixed,1,1,30,15,0.5,7053,7053,1.0,7053,"[0, 0, 22, 0, 0, 0, 4809]",6117791248edd1d50255204dcfd51eac597c34d90ce9db336c4d0a6f8247fd1f,7b6aa9ca71917bc792b4aed38a924378f85136a46defa26cc91b8718da6dd28a,a8dad5903b809e8cc0f60a3f79a47d34397256a3f8d97886b0545e921861dbe6,5d4e208ac72fd307bf879b4789b650d7b8659a69a4bf160b2dcf225d09470340,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm1_grip16,0,groupwise_fixed,1,16,30,24,0.8,5363,5363,1.0,5363,"[0, 0, 35, 0, 0, 0, 4458]",d2bd0b2443e8459441de4d87a2dfdc909b5d90edda31c8b48bff6b42fe2eaefc,4be183ddb27c6f21400b190bea965e7a02ef90c28475f9bed7a3a75f47b63878,deaa85e4bca41ef34eef417ce7cc819020f1c74350591508286bafaa5549c18d,2e14acac415c56f03fc63c9e47d9650a17d2457fe2c304012db41f9fa45fb092,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm1_grip2,0,groupwise_fixed,1,2,30,17,0.5666666666666667,6406,6406,1.0,6406,"[0, 0, 22, 0, 0, 0, 4618]",535d4b5052bcec1fd1dcc99cafabb49ee92f799859be6e756d94ae51769f470c,415d594d881a4bb3244840e9b35debb5b3b5aad434717cad3325f3a87707662c,6e28e5b0cb26880f45231711f12084579cadbc19c000ef84a9a5363c9bf2a252,216485eb60ecbb34c8707791254f6d75135a6505f4354cee0d5b78d723923363,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm1_grip4,0,groupwise_fixed,1,4,30,20,0.6666666666666666,5917,5917,1.0,5917,"[0, 0, 34, 0, 0, 0, 4360]",80c6e47ff25b60a10aeef56b2185138e715aafcfe6d86b93a1eefbb832fc7027,31a0fb196c65f8433adbd59111eb7f831b88da61e66f49d0d6ada26551f2b90b,6a74b85697ccefe9efdffbdd78020d7fc047773240602429d128d332a7306bdc,f60c5af7ba48da999f00f2fc88e4857a81184a0eaf52ab89cb546f804c9fe689,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm1_grip8,0,groupwise_fixed,1,8,30,24,0.8,5439,5439,1.0,5439,"[0, 0, 40, 0, 0, 0, 4396]",e6f32b50d7c0d7156648dfbaf45c7c56afb7c198ba1d5791e19e8c138d4bd6b6,48244dedb6c9caeb0cd668c392de5480a656e64503b59272f7da584656f8496c,b8c3124ed3b7e6b10c1a32aa73fb3cf87c9d56aa707640514af0995d8b084cf5,16ede920dd0d1f3e75e1a58b6f69c335ddbab2dc6ef712dda6b4b7c2a63eb074,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm2_grip1,0,groupwise_fixed,2,1,30,16,0.5333333333333333,6708,6708,1.0,6708,"[0, 0, 35, 0, 0, 0, 4680]",16ddfcd88a45c25a4e30cf0ab01e90e4c99dfca0947406d40ff3710b693198cc,bff53c1e992b3e1ae51db5224cb4ab9733a53e1065c9d97d513929d2c700fe83,aee9c330acd0e484f11d6162d3d4e5046e497f14a40743ec898882b942d890b9,16e6ec941371924e5604d77e0e79f8c28647e29f2a2b2339b3cad73f7e9e20a9,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm2_grip16,0,groupwise_fixed,2,16,30,26,0.8666666666666667,4877,2444,0.5011277424646299,4877,"[0, 0, 40, 0, 0, 0, 4150]",70eb2c57ad59b071d51424f626212d8fd4dd37f01b34cc82e334c1eed211b8de,83a379fe779e3771520561950abb1b8c5e0fbb9e2332fa693291a22f62fab0e2,dbaef71f58448d06562f15818e2b6e45c26f363ac58878dff0f6df281c790672,08d43d5344387d3e1305a253661edf94e8cb05c18c8bbf0d42c45cdae0ae54a5,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm2_grip2,0,groupwise_fixed,2,2,30,18,0.6,6189,3100,0.5008886734529003,6189,"[0, 0, 37, 0, 0, 0, 4417]",1901cf469e0ee99705761fe365fed2eeb7d2973de00cfc145b372c93b3de7833,11be3e340b4eb09b78b002e4a9a30fbb5d72be1948c1f0e8e82af61f3e048387,ed9e1da3e8e082ba47630f5ebd79ff7975f277ecdf728cc3abcba2f603f85ee0,10612e1f1d21484a8909e1a2ecb5fe13ff869d1ddaa5a853abd910f648b932ea,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm2_grip4,0,groupwise_fixed,2,4,30,24,0.8,5374,2695,0.5014886490509862,5374,"[0, 0, 40, 0, 0, 0, 4165]",50c8671b14057fdbcc43f0a809c527419adff55735b5a66c6b331e6eda5ed514,0ed81f92bb72a141bae9516653c6340ba25ab26d56a753523ce5e929396c9559,e211c036d87eda5a860e4c8b898e05cea2b8bb15ab9d400a1cb37576cd318ff6,efd5db3ea0462e2f0920704a1a9d5507d272a476a09c188101e975688dcde0c7,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm2_grip8,0,groupwise_fixed,2,8,30,24,0.8,5222,2618,0.5013404825737265,5222,"[0, 0, 39, 0, 0, 0, 4194]",27b85eaf7a8657e4bad964f68d5e04a40acc29dd257207e055bb52cc59ca46eb,12de22917ca2acb2b87c75d8761dc66b0d464d9221425a52b202aed4399b478a,a06ad207c8543dd7cf60b2a685579b6b3d3d31a969fad7a4a994991387538df2,adafd875ac0dfd656ea9967591125fb7d61e8acc51a96103380e8a461f5f0ff3,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm4_grip1,0,groupwise_fixed,4,1,30,16,0.5333333333333333,6644,6644,1.0,6644,"[0, 0, 46, 0, 0, 0, 4491]",3bce0384ee4675b3207b815ea95ad993729f8dce9c44c79c963860544263752b,2ace025f7a1fd28bb72e7e16e17851152823908c4800112566d8ef3fab2ae97c,d637660004dd6d63f7a848abcd6c0c23815b70f248afa643051a7e0edeedb573,36142dffac3b853cc88dabbd1b9c8b6762ace9800dfc8642cffd33b81eff9c26,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm4_grip16,0,groupwise_fixed,4,16,1,1,1.0,182,46,0.25274725274725274,182,"[0, 0, 7, 0, 0, 0, 171]",8af5dfe72728bb0aa16470cbcd06f4735c5bf75685b8734d8eba85e9b884e1ab,5961b3912861c5a908643e48f93c31a20fb635cca61c871ec0fa6b279e5a1c4f,97d85977cabcca4912a91b7b901a1507588c2188493b22402e88dccbe7ea81dc,d458d0e7fe1d3ad2e51f43573599f265c68c979cd1cf76ec34041b24a0aae1d5,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm4_grip16_states21_49,0,groupwise_fixed,4,16,29,27,0.9310344827586207,4467,1126,0.2520707409894784,4467,"[0, 0, 51, 0, 0, 0, 3935]",21370d6fe13b2f3f8913264794f420f23b3a818f582eee89dc72a2fb5131a77a,a97fa100e5ed33d9ee77231401a083cfa44dd58701e2b6ac84e94cf645522ab9,ec65b3b8c3359ac47c508db9fff93a3ebacc210ddb37e27f43da644066b9462b,1cc232de131acf6d13a5faf4d00dbbb3f97ad2ee18b9d668cbd90b82c019b506,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm4_grip2,0,groupwise_fixed,4,2,30,18,0.6,6236,3123,0.5008017960230917,6236,"[0, 0, 50, 0, 0, 0, 4552]",421942c3b5d95a1ba5087e3865cf351cc23df7f3d0023e431adea817f4a1447e,75874afb009e75efb2c022366685da7092169b234d03e4f80ee6cd9005feab98,753710c302c8663d87fc06aa63dedd3805a7d49ba9d44830c73d900bc8a32cb8,8e41b3950e783a5310a81372e33acc24d8ccd57f3feed382f0c052a31d9df7c5,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm4_grip4,0,groupwise_fixed,4,4,30,25,0.8333333333333334,5245,1320,0.25166825548141086,5245,"[0, 0, 51, 0, 0, 0, 4293]",463df8b64894b8261223292bec5617860ae8b94159d383d2b8f9a867c736ec23,ca180485debf115ebb24858695195f94e773a0ee2e721c0b842421c19505b0e9,401347df687cceb077f94d9ca7161f8cd02bb1b63c736ac9b3d731a3de537766,5cd1cb9a30163d32bbf51c99a66711d9e3941dfe4f594db9b4a8bb12de6d4bb7,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm4_grip8,0,groupwise_fixed,4,8,30,28,0.9333333333333333,4721,1190,0.25206524041516626,4721,"[0, 0, 58, 0, 0, 0, 4113]",1171bc41b46a1dfdd067c453f1302816e54e79a35d50d96cf47db55f61fe0d17,62fbfeffd823adc501982cbaf9240387eaa403839c4fb17f5a6a395bd7d2c0ab,9e8c21ffe8953506213449c3079251cade08ea7f252265a4f6a0053a8c9ac6e1,a9b013e7749fb6e762e90ac31a92777d979fb32c78f06f4072c9673d9cf3e263,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
experiments/runs/libero_static_grid_50_extension/group_arm8_grip1,0,groupwise_fixed,8,1,30,15,0.5,6394,6394,1.0,6394,"[0, 0, 37, 0, 0, 0, 5047]",844dc2a8af86c123f50bcbc327c72367511f4afdbe4348c4c4d1faada1f88e05,b071b153e056dbcd731178bdce6e00efd2692c7970079787a1b567868988a45b,49ef95282934e0c1d613de63c3423faf43341033bfeb617e8de0172e12caab62,32c73c71e0944405db7a71dab936e1de76dbb950e46f30c0be3eca874c2e6b46,/home/thor/projects/checkpoints/zeromidnight_act_libero_object,f66e5128ecb2456e8c54a63d15404fa59c16aebc,,[]
