family,contrast,group,metric,task,mean_paired_difference
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_10:task4,0.0005262774779825428
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_10:task5,0.00025114452398116355
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_10:task6,-0.00036468178825891225
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_10:task7,0.0005939860763928677
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_10:task8,0.00027893894459986095
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_10:task9,0.0006834608047050231
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_goal:task0,0.0
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_goal:task1,-0.00011233408118062113
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_goal:task2,-8.718704990080406e-05
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_goal:task3,-4.18854252128466e-05
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_goal:task4,7.417837379511093e-05
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_goal:task5,0.0
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_goal:task6,7.618324900640864e-05
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_goal:task7,4.299100025178515e-05
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_goal:task8,-1.2176247890651436e-05
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_goal:task9,0.0004078519848643726
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_spatial:task0,7.205783334987484e-05
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_spatial:task1,1.0910657238612404e-05
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_spatial:task2,2.418682463677475e-05
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_spatial:task3,0.00011264200212217033
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_spatial:task4,2.4976814066514248e-05
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_spatial:task5,4.526356845344851e-05
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_spatial:task6,-7.627919857453424e-05
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_spatial:task7,0.00013996005359609345
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_spatial:task8,-0.0003058558685751635
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_spatial:task9,0.00014891320234804473
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_10:task0,0.00013317574447524935
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_10:task1,0.0002535771054249806
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_10:task2,5.350178364273519e-05
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_10:task3,3.0692304739559904e-05
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_10:task4,0.00020508442838398626
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_10:task5,0.00032920854054559905
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_10:task6,-0.0006500659092434966
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_10:task7,0.00029636220094038867
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_10:task8,-2.3624824108575794e-05
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_10:task9,0.0001140229810789104
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_goal:task0,0.0
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_goal:task1,-0.0002153519508115175
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_goal:task2,-5.8794298425917895e-05
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_goal:task3,-0.0001203015206892807
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_goal:task4,4.529678345751938e-05
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_goal:task5,0.0
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_goal:task6,3.80009356270468e-05
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_goal:task7,5.818278515591317e-06
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_goal:task8,-3.475308848469204e-05
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_goal:task9,0.00010354393520980403
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_spatial:task0,0.0001246436474334001
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_spatial:task1,-7.699994321304793e-05
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_spatial:task2,1.684753141440231e-05
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_spatial:task3,2.982187011289425e-06
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_spatial:task4,-0.0002103453405990303
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_spatial:task5,-2.533144658993548e-05
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_spatial:task6,-0.00014206463891882742
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_spatial:task7,0.00014910973529162321
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_spatial:task8,-0.0002113744658936856
track_a,ARM2_GRIP16-H2,rotation,d1_median,libero_spatial:task9,2.4551021973479025e-05
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_10:task0,0.00029679253374201916
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_10:task1,0.00046251464712113567
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_10:task2,-1.3090792303313674e-05
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_10:task3,-0.0006765731549868185
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_10:task4,-0.00040926652071173375
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_10:task5,0.0004558349778119413
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_10:task6,-0.001228156666895152
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_10:task7,0.00013170473006891446
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_10:task8,-0.00012405126991698307
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_10:task9,0.0001822611556231095
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_goal:task0,0.0
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_goal:task1,-0.0001379652976183006
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_goal:task2,-3.9210006683103546e-05
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_goal:task3,-0.00022724880222588627
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_goal:task4,0.00015204919097244594
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_goal:task5,0.0
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_goal:task6,0.0001305213783691474
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_goal:task7,0.0002568356527510696
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_goal:task8,6.172481526166897e-05
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_goal:task9,-0.0008197449329338061
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_spatial:task0,4.774954033970099e-05
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_spatial:task1,-0.00024201140788676387
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_spatial:task2,-0.0002729887187555843
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_spatial:task3,0.00018297329077304742
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_spatial:task4,-2.8051220768177295e-05
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_spatial:task5,4.7845862459451025e-05
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_spatial:task6,-0.0003676945913023109
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_spatial:task7,0.0002735801772864443
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_spatial:task8,-0.0011347153089451523
track_a,ARM2_GRIP16-H2,rotation,d2_mean,libero_spatial:task9,0.0002727200171834307
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_10:task0,0.0002740637822940875
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_10:task1,-0.0008353791556308471
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_10:task2,-0.0001138183597427397
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_10:task3,-0.0002094734991206864
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_10:task4,-0.0008692708324477985
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_10:task5,0.000501180058712727
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_10:task6,-0.0015051165759096105
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_10:task7,-7.744164348856284e-05
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_10:task8,-0.0004017509845432759
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_10:task9,-0.00033248307913080977
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_goal:task0,0.0
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_goal:task1,-0.0004204366656893427
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_goal:task2,2.176410545568205e-05
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_goal:task3,-0.0003195491619362108
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_goal:task4,8.688776250369432e-05
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_goal:task5,0.0
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_goal:task6,1.2874490131096114e-05
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_goal:task7,2.444678653848858e-05
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_goal:task8,5.352389762018443e-05
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_goal:task9,-0.0008620288889507365
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_spatial:task0,4.378636152238049e-05
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_spatial:task1,-0.00013482695907909476
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_spatial:task2,-0.00024741029246942156
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_spatial:task3,-8.467710589448336e-05
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_spatial:task4,-0.00035769368712677157
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_spatial:task5,-8.927552413976123e-05
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_spatial:task6,-0.0006732353996907173
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_spatial:task7,8.532765077691312e-05
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_spatial:task8,-0.00121586801848701
track_a,ARM2_GRIP16-H2,rotation,d2_median,libero_spatial:task9,6.303109036924301e-05
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_10:task0,0.02438746336222578
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_10:task1,0.0639044950209939
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_10:task2,0.001781554718405822
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_10:task3,-0.029346425103773315
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_10:task4,-0.027219033177927857
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_10:task5,0.0016958451789118646
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_10:task6,0.020082357917883053
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_10:task7,0.04133260877722487
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_10:task8,0.01901899437368031
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_10:task9,0.0037488688588243227
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_goal:task0,0.0008881024377522288
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_goal:task1,-0.00024041729171925635
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_goal:task2,0.0012786450846727214
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_goal:task3,-0.019728997683895473
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_goal:task4,0.0007587192499540254
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_goal:task5,-0.00040048329738171656
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_goal:task6,-0.027241511628510986
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_goal:task7,-0.0026839283945531444
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_goal:task8,-4.955951055879565e-05
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_goal:task9,-0.021849782435014654
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_spatial:task0,0.00195398742847695
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_spatial:task1,-0.025123564526194107
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_spatial:task2,-0.005091922352275846
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_spatial:task3,-0.02488952872324487
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_spatial:task4,0.004444645116980674
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_spatial:task5,-0.010169000479541956
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_spatial:task6,1.5525712912324113e-05
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_spatial:task7,-0.0034337788621184463
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_spatial:task8,-0.0011017841798964298
track_a,ARM2_GRIP16-H2,gripper,d1_mean,libero_spatial:task9,-0.0005893453531812097
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_10:task0,-0.0027394493420918784
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_10:task1,6.422201792399089e-05
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_10:task2,-0.002403843402862549
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_10:task3,-0.0012574871381123862
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_10:task4,-0.0018779198328653971
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_10:task5,-0.00020145376523335776
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_10:task6,-0.015014390150705973
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_10:task7,-0.00231015682220459
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_10:task8,-0.005311147371927897
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_10:task9,-0.004880722363789876
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_goal:task0,-0.00015987555185953777
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_goal:task1,-0.005644720792770386
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_goal:task2,-0.0025753339131673178
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_goal:task3,-0.0022708773612976074
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_goal:task4,0.0005548357963562012
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_goal:task5,-0.000427548090616862
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_goal:task6,-0.0019507209459940593
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_goal:task7,-0.001707834005355835
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_goal:task8,0.00025707483291625977
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_goal:task9,-0.0013696710268656413
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_spatial:task0,0.000258946418762207
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_spatial:task1,-0.0021018922328948975
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_spatial:task2,-0.003419303894042969
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_spatial:task3,-0.03204779028892517
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_spatial:task4,-0.003089219331741333
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_spatial:task5,-0.005697000026702881
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_spatial:task6,-0.004009346167246501
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_spatial:task7,-0.0012520352999369304
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_spatial:task8,-0.003013819456100464
track_a,ARM2_GRIP16-H2,gripper,d1_median,libero_spatial:task9,-0.0003450910250345866
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_10:task0,0.015084125490051913
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_10:task1,0.074886307552952
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_10:task2,-0.005398296823970244
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_10:task3,-0.060965139842634304
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_10:task4,-0.06655081382919585
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_10:task5,0.0005506677244355808
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_10:task6,-0.004510056354511114
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_10:task7,0.026671355413756568
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_10:task8,0.01598147629895649
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_10:task9,-0.012604763874170026
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_goal:task0,-0.0003275695293495405
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_goal:task1,-0.008339062513280876
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_goal:task2,0.0011944073228946982
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_goal:task3,-0.044428994994935724
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_goal:task4,0.006106169697010779
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_goal:task5,-0.0015725371454299133
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_goal:task6,-0.06338189480931841
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_goal:task7,-0.007181498695683238
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_goal:task8,-0.001938867643873005
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_goal:task9,-0.05855674499257922
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_spatial:task0,-0.0010532031172343175
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_spatial:task1,-0.05633148724566211
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_spatial:task2,-0.006834819382885038
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_spatial:task3,-0.0537797651151691
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_spatial:task4,-0.008624568902151544
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_spatial:task5,-0.030009878940123486
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_spatial:task6,-0.006048219009775597
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_spatial:task7,-0.02055630494159767
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_spatial:task8,-0.014561519587399244
track_a,ARM2_GRIP16-H2,gripper,d2_mean,libero_spatial:task9,-0.007869816372813218
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_10:task0,-0.007515575488408407
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_10:task1,-0.004258944590886434
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_10:task2,-0.005740363399187724
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_10:task3,-0.003167275587717692
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_10:task4,-0.005632764101028443
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_10:task5,-0.00220905343691508
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_10:task6,-0.03625530824065208
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_10:task7,-0.00602830449740092
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_10:task8,-0.013114452362060547
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_10:task9,-0.01250343918800354
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_goal:task0,-0.001858369509379069
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_goal:task1,-0.01637406796216965
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_goal:task2,-0.007292598485946655
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_goal:task3,-0.006488835811614991
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_goal:task4,-0.0003112634023030599
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_goal:task5,-0.0012120525042215982
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_goal:task6,-0.008138679464658101
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_goal:task7,-0.003236126899719238
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_goal:task8,-0.0018031934897104899
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_goal:task9,-0.0037528534730275473
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_spatial:task0,-0.002115035057067871
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_spatial:task1,-0.0052702993154525755
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_spatial:task2,-0.009943742553393047
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_spatial:task3,-0.06762762603660424
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_spatial:task4,-0.014170917123556137
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_spatial:task5,-0.014915460348129272
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_spatial:task6,-0.009198729197184246
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_spatial:task7,-0.00364228884379069
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_spatial:task8,-0.007861071825027465
track_a,ARM2_GRIP16-H2,gripper,d2_median,libero_spatial:task9,-0.0025716692209243773
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_10:task0,0.012741433428219047
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_10:task1,0.03118090617287551
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_10:task2,0.0014144070515074954
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_10:task3,-0.020416072608878885
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_10:task4,-0.008463770594874706
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_10:task5,0.00043479910741011393
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_10:task6,0.015032168598443092
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_10:task7,0.019133142643935765
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_10:task8,0.015414258188824661
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_10:task9,-0.0004466179643713616
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_goal:task0,0.0
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_goal:task1,0.002117942385235035
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_goal:task2,0.0025167143442004175
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_goal:task3,-0.022035069184083163
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_goal:task4,0.0010929161620817534
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_goal:task5,0.0
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_goal:task6,-0.01308269488232342
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_goal:task7,-2.2679277427894186e-05
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_goal:task8,-0.00011547943451311304
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_goal:task9,-0.010084503306715065
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_spatial:task0,-0.000398935391246932
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_spatial:task1,-0.021258591360121364
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_spatial:task2,-0.004668789846116883
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_spatial:task3,-0.018542228182074825
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_spatial:task4,0.005904944621453257
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_spatial:task5,-0.009622101790716233
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_spatial:task6,0.0018324193082956952
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_spatial:task7,-0.003975440774417174
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_spatial:task8,0.00075082026105889
track_a,ARM2_GRIP16-H2,gripper,gripper_state_switch_probability,libero_spatial:task9,-0.0013050559731824206
