condition,model,group,offset,sample_count,positive_count,negative_count,positive_rate,auroc,auprc,brier,ece,undefined_discrimination,undefined_reason,empirical_brier,brier_skill_score_vs_empirical
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,70,188,68,120,0.3617021276595745,0.7457107843137255,0.6319248201245342,0.1966344682691846,0.07841862101765114,False,,0.2308977106460057,0.14839143394258603
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,71,188,68,120,0.3617021276595745,0.7427696078431373,0.6277260819651371,0.1969410056619563,0.07684207006342693,False,,0.23097949231386855,0.14736583889299903
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,72,187,68,119,0.36363636363636365,0.7409787444389521,0.6289312653936914,0.1971020455980203,0.07504030725016757,False,,0.23167965539804136,0.14924750186033542
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,73,186,67,119,0.3602150537634409,0.7443873071616707,0.6272822382891282,0.19569532912783286,0.06805522680769524,False,,0.23076634165305482,0.15197629027698245
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,74,184,66,118,0.358695652173913,0.7469183359013868,0.6298773146014112,0.1943644284567575,0.0685397218839622,False,,0.23040087800283238,0.1564076051204626
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,75,181,66,115,0.36464088397790057,0.747167325428195,0.635220644184817,0.19485890363001762,0.07154163673397108,False,,0.2324473685299053,0.16170742279257844
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,76,177,65,112,0.3672316384180791,0.7462912087912088,0.6310145340954065,0.19720951865762523,0.09995378378570893,False,,0.23336877557517713,0.1549447085559379
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,77,175,64,111,0.3657142857142857,0.748170045045045,0.6325167985458198,0.19723982227707829,0.09318764991115647,False,,0.23315957935411383,0.15405653577064482
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,78,172,63,109,0.36627906976744184,0.746614242027086,0.6364111571735517,0.19849259840386257,0.10547037039255647,False,,0.2337615027817385,0.15087558882955265
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,79,170,63,107,0.37058823529411766,0.7498887405429462,0.643991475211976,0.19851000622179327,0.10646860563749053,False,,0.23525343206531646,0.15618656663560015
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,80,167,62,105,0.3712574850299401,0.7491551459293395,0.6465273339103845,0.19847924023913888,0.12311739961980316,False,,0.23557750594495752,0.15747796274949366
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,81,166,61,105,0.3674698795180723,0.7501951600312255,0.6490550031136632,0.19721889391354439,0.11122373982907562,False,,0.23451793698774479,0.15904558752855458
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,82,164,60,104,0.36585365853658536,0.7509615384615385,0.6518715129098168,0.19687129721025018,0.10408851047551727,False,,0.234214988652722,0.1594419369028619
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,83,161,59,102,0.36645962732919257,0.7567298105682951,0.6576071543310448,0.19508024230731727,0.09479732997742536,False,,0.23471200905917994,0.16885274388269578
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,84,160,59,101,0.36875,0.7558315153549253,0.6593104582381984,0.1964113032772496,0.10942281206514506,False,,0.23574425320338244,0.1668458483787485
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,85,158,59,99,0.37341772151898733,0.7534668721109399,0.6530654666233999,0.1990508075174358,0.08452277177524918,False,,0.23768789556962025,0.16255387326136428
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,86,154,58,96,0.37662337662337664,0.7546695402298851,0.6571420170817884,0.19976227942990762,0.08578260488468518,False,,0.23901611634451145,0.16423092097281167
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,87,152,57,95,0.375,0.7527239150507848,0.6505523721287316,0.20104152832736763,0.09339200541476356,False,,0.23858231808496275,0.15734942161231869
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,88,146,53,93,0.363013698630137,0.7362548184215866,0.6200306828765327,0.2065082124408309,0.11263611317961067,False,,0.23427553988856942,0.11852422775739091
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,89,143,53,90,0.3706293706293706,0.7396226415094339,0.6267383413528742,0.20846231142110963,0.11558953574284375,False,,0.23745541655576263,0.12209915257016013
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,90,141,51,90,0.3617021276595745,0.7413943355119825,0.6211801281485043,0.2052452636913776,0.12092018341224012,False,,0.23367858184251059,0.12167704000487223
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,91,139,48,91,0.34532374100719426,0.7664835164835165,0.6292406572066024,0.1898963841795244,0.10079704554174464,False,,0.22768772473617443,0.165978822970977
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,92,135,46,89,0.34074074074074073,0.76038104543234,0.6087296423525039,0.19138478991890376,0.10248536787547925,False,,0.22591388888888897,0.1528418599662441
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,93,132,43,89,0.32575757575757575,0.770054873268879,0.6146656967920473,0.18198936328996365,0.08632621111533186,False,,0.22028571160860058,0.17384853533615086
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,94,130,42,88,0.3230769230769231,0.7643398268398268,0.6050673604058032,0.18340352982600636,0.08472896181643295,False,,0.21924286683869443,0.1634686570626559
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,95,126,41,85,0.3253968253968254,0.7560975609756098,0.6012311568029024,0.18715341226872637,0.08713315984495507,False,,0.22039710651866717,0.1508354386999411
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,96,126,41,85,0.3253968253968254,0.7520803443328551,0.6000247805561786,0.1889162059762478,0.11760583147445751,False,,0.22045904015254894,0.14307798017479678
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,97,126,41,85,0.3253968253968254,0.7489239598278336,0.5980388018454488,0.1905586813187089,0.11019642548957449,False,,0.2205504616828349,0.13598602394791637
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,98,125,40,85,0.32,0.7467647058823529,0.5942708486527085,0.19035054077516053,0.11552707211047447,False,,0.218540903926272,0.12899353230744348
A_chunk_only,monotone_conditional_survival_shared_mlp,arm,99,123,40,83,0.3252032520325203,0.7545180722891566,0.6096366351068994,0.1901055041743718,0.10877728034789859,False,,0.22095226188541764,0.1396082459071747
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,1,337,314,23,0.9317507418397626,0.8856272500692329,0.9907292078068095,0.06076560952421921,0.04690806206878504,False,,0.06359143714417013,0.044437234741910414
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,2,335,296,39,0.8835820895522388,0.8823631323631324,0.9838497820583143,0.08468382181921881,0.028253465705776425,False,,0.10286703637014291,0.17676425016752761
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,3,332,280,52,0.8433734939759037,0.8953296703296704,0.9802937595923219,0.09550627363827983,0.042103114400872464,False,,0.13213446701087386,0.2772039287037783
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,4,330,272,58,0.8242424242424242,0.908341784989858,0.9803584579663078,0.0935252837711454,0.052812680210157545,False,,0.14490395122572794,0.3545705070149956
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,5,330,265,65,0.803030303030303,0.9198838896952104,0.9803512922579458,0.090750619568424,0.03433593807887498,False,,0.15840004540146527,0.4270795861300648
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,6,329,256,73,0.7781155015197568,0.923908390410959,0.978164689760471,0.09313964435451733,0.03678583115860372,False,,0.17297166030970518,0.4615323447335181
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,7,328,251,77,0.7652439024390244,0.9307186837067315,0.9785768984347096,0.08916448565492854,0.044035604618783065,False,,0.18042107651701325,0.5057978403841275
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,8,325,246,79,0.7569230769230769,0.9258001440773901,0.9678105619323549,0.09778207575597732,0.06763634204441905,False,,0.1857628908801514,0.4736188950727336
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,9,325,239,86,0.7353846153846154,0.9304758197917681,0.9659584704505468,0.09348225345703694,0.056952206361767094,False,,0.1965488895963183,0.5243816759838463
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,10,324,232,92,0.7160493827160493,0.927848575712144,0.9591023668537729,0.0989195482362925,0.07250209285236368,False,,0.20466237500562065,0.5166695967757833
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,11,322,228,94,0.7080745341614907,0.9294979469951474,0.9583321226549781,0.0976827163084738,0.07715888385226369,False,,0.20845816814296314,0.5314037479141531
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,12,321,225,96,0.7009345794392523,0.9275925925925926,0.9514137836090026,0.09819773309349485,0.0654790757303406,False,,0.21237493640592467,0.5376208946530123
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,13,318,212,106,0.6666666666666666,0.9199893200427198,0.9434065307617326,0.10392458908554927,0.03948851445535221,False,,0.2233607429740432,0.5347231223276045
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,14,315,205,110,0.6507936507936508,0.9043015521064302,0.9317009512789469,0.1174403612016739,0.055075637185640285,False,,0.22807983857763173,0.485091001755946
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,15,314,193,121,0.6146496815286624,0.9209951612212564,0.9309853788795152,0.10436749374887729,0.0332742561424106,False,,0.23700370996502057,0.5596377214336395
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,16,312,184,128,0.5897435897435898,0.9199643342391305,0.9260492043415619,0.10805988546711504,0.035950214078553415,False,,0.24215488744748753,0.5537571568091999
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,17,311,176,135,0.5659163987138264,0.9252525252525252,0.9211743389463272,0.10555768796531463,0.031182714483079573,False,,0.2458035169425484,0.5705607093083758
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,18,309,160,149,0.517799352750809,0.9282718120805369,0.9179633179779788,0.10341061608832017,0.036773655338532336,False,,0.24975347938457917,0.5859492474613943
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,19,309,153,156,0.49514563106796117,0.9373219373219374,0.9243711193683655,0.09523865990186071,0.04522639192783444,False,,0.2500673964534471,0.6191480326801
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,20,306,146,160,0.477124183006536,0.9438784246575342,0.9327350503450315,0.09201791484896692,0.04997763753426353,False,,0.24948029994457863,0.6311615992548973
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,21,306,145,161,0.4738562091503268,0.9458984793317627,0.9342696149933435,0.09029584844758153,0.041821154971327525,False,,0.24956314376995264,0.6381843605447756
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,22,306,138,168,0.45098039215686275,0.9305124223602484,0.9089461162386513,0.10520252921745434,0.046556409134047905,False,,0.24774822689478582,0.5753651578619292
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,23,305,126,179,0.4131147540983607,0.9301232597321982,0.9005313754742457,0.10139765058250975,0.02820838630246835,False,,0.2425088686855028,0.5818806498412761
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,24,303,117,186,0.38613861386138615,0.9313482216708023,0.8886985118370427,0.10126108544006766,0.02680562218473179,False,,0.2370976651430015,0.5729140336367559
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,25,300,114,186,0.38,0.9349651009243539,0.8893564104965038,0.10032398221214088,0.05203697796283787,False,,0.23566731470532218,0.5742982757809001
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,26,296,107,189,0.3614864864864865,0.9444691687682342,0.89688902779776,0.08855587113673262,0.03328980912031435,False,,0.23083555418203433,0.6163681480934325
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,27,294,104,190,0.35374149659863946,0.9413967611336033,0.8913429098400726,0.09148750143826218,0.03305245393122404,False,,0.22860850979080902,0.5998071046349984
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,28,291,97,194,0.3333333333333333,0.9398979700286959,0.8817093338374472,0.09306422682972823,0.02779047576813114,False,,0.2222491229459893,0.5812616689050126
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,29,289,92,197,0.31833910034602075,0.9352791878172588,0.8727875949554126,0.09471041460353335,0.03174229580380973,False,,0.21703613741666608,0.5636191478025235
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,30,289,88,201,0.3044982698961938,0.9266734509271822,0.8520113163967921,0.09923027757384781,0.040839855031566605,False,,0.2118106692432871,0.5315142625800815
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,31,288,81,207,0.28125,0.9224667501640127,0.8138094148661562,0.09950608029013897,0.0512239495065637,False,,0.20226550194733045,0.5080422546992212
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,32,287,81,206,0.28222996515679444,0.9216708618003117,0.8126550371730842,0.09966021167273786,0.04883579838879083,False,,0.20259254553106232,0.5080756233577333
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,33,284,74,210,0.2605633802816901,0.9251608751608752,0.7926552157875442,0.09322234834524118,0.045970244515379094,False,,0.19274340898920336,0.5163396308381
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,34,284,70,214,0.24647887323943662,0.9244993324432577,0.778530988245743,0.09185840992714779,0.07214003655541042,False,,0.1857728771101695,0.5055337928976968
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,35,283,67,216,0.23674911660777384,0.9195688225538972,0.7609623034558272,0.0907433288045322,0.04031372197663687,False,,0.18075380150982343,0.49797277818469243
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,36,281,63,218,0.22419928825622776,0.9349060725207514,0.7749692455256656,0.08222161970390225,0.04960224711061653,False,,0.17393546464784382,0.5272866297257366
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,37,280,55,225,0.19642857142857142,0.9363232323232323,0.7696623309510394,0.07659383753033985,0.056964700847004814,False,,0.1579790302921381,0.5151645291865576
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,38,277,54,223,0.19494584837545126,0.9383823285168577,0.7740160659502268,0.07486707677711303,0.05179796156837945,False,,0.15701879550748443,0.5231967196338325
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,39,274,50,224,0.18248175182481752,0.9361607142857142,0.7583566915101726,0.07429600862678766,0.049841095843873494,False,,0.14918793380136858,0.5019972008881988
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,40,270,49,221,0.1814814814814815,0.9352664142580109,0.7583753377485176,0.07499070519982579,0.04807836897321644,False,,0.14854626292991213,0.4951693585505528
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,41,267,46,221,0.17228464419475656,0.9457013574660633,0.7798623993763982,0.06254206602858163,0.034302252940115914,False,,0.14260887997369084,0.5614433965113554
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,42,264,44,220,0.16666666666666666,0.9472107438016529,0.7846466793310704,0.05901971291438361,0.03188016539542718,False,,0.13891587867913816,0.5751406284467684
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,43,259,43,216,0.16602316602316602,0.9418604651162791,0.7585773615044444,0.06321285923909968,0.03628363229408212,False,,0.1384606105118926,0.5434596236041425
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,44,256,38,218,0.1484375,0.940246257846451,0.7207272683048705,0.06348638404078183,0.04825447515308956,False,,0.12650483978825405,0.49815055181251233
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,45,252,38,214,0.15079365079365079,0.9383915395966552,0.7162196988360826,0.0640748023730709,0.04174330061514289,False,,0.1280791197208624,0.49972483795394196
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,46,248,38,210,0.1532258064516129,0.9377192982456141,0.7167907100267196,0.06507028314388352,0.04008347011773858,False,,0.1297503922025234,0.49849644352275013
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,47,245,35,210,0.14285714285714285,0.9533333333333334,0.7285512039268169,0.05953493499580661,0.04888000414992704,False,,0.12256517119244395,0.5142589496136004
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,48,244,33,211,0.13524590163934427,0.9563406577624587,0.7437587153774549,0.05701738480947373,0.04080998332657869,False,,0.11726565029519984,0.5137759039757981
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,49,242,31,211,0.128099173553719,0.9571930897416298,0.7408016675753754,0.05627183360844466,0.04620984964541801,False,,0.11211649845665764,0.4980949781427716
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,50,238,31,207,0.13025210084033614,0.959794296400187,0.7567838630807994,0.05484089504142405,0.051059236227443544,False,,0.1136975757827116,0.5176599442521892
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,51,232,31,201,0.1336206896551724,0.9593965655593003,0.7600521504811499,0.055017381151259745,0.040800882652153175,False,,0.11606659653821398,0.5259843676630449
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,52,229,30,199,0.13100436681222707,0.9549413735343384,0.7416367072709507,0.058524182030473514,0.05014704388312923,False,,0.11421835145889767,0.4876113927144722
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,53,224,30,194,0.13392857142857142,0.9554982817869416,0.7482379381267397,0.058840988135453916,0.04859248662138367,False,,0.11622311335421984,0.49372386922624534
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,54,219,29,190,0.1324200913242009,0.9500907441016334,0.7196109570291016,0.0626412397895527,0.0502656904853363,False,,0.11513058232698564,0.45591137885810795
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,55,219,29,190,0.1324200913242009,0.9502722323049002,0.7217155638750878,0.061988244862885414,0.05214054916029959,False,,0.11509885285257244,0.4614347291342271
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,56,217,29,188,0.1336405529953917,0.9539618488628027,0.7417641508119842,0.05972679567746043,0.050934928135253625,False,,0.11586710086244759,0.4845232578282467
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,57,216,29,187,0.13425925925925927,0.9531624562050526,0.7409791192657587,0.05985512932447131,0.04785517955880848,False,,0.11626691351088787,0.485192067828771
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,58,211,29,182,0.13744075829383887,0.9516862447896931,0.7400067067657848,0.06131134515335032,0.04800520861453516,False,,0.11855624825682844,0.4828501571631084
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,59,209,28,181,0.1339712918660287,0.9536306235201263,0.7455776590416153,0.057275206395372716,0.03474893616513284,False,,0.11604808034517085,0.5064527890076715
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,60,208,28,180,0.1346153846153846,0.9535714285714286,0.7457053403490719,0.057479537135700684,0.03433263827506673,False,,0.11660457844761679,0.5070559158058903
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,61,206,28,178,0.13592233009708737,0.9532504012841091,0.7428890753540196,0.05814793947776763,0.028721234627394225,False,,0.11771027476025295,0.5060079538833737
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,62,205,28,177,0.13658536585365855,0.9529862792574657,0.7440315258352711,0.058467540638356214,0.024391768208716635,False,,0.11833897007471905,0.5059316419482112
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,63,201,27,174,0.13432835820895522,0.964027245636441,0.7617624151033113,0.053854212356975684,0.038970731877429596,False,,0.1167945679426601,0.5388979701229322
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,64,198,26,172,0.13131313131313133,0.9637745974955277,0.7647764204065177,0.05332288212749888,0.044272114252451984,False,,0.11468608006057224,0.5350535819226183
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,65,197,23,174,0.116751269035533,0.9635182408795602,0.7504252543819753,0.0503393785103831,0.04412841131662099,False,,0.10340681121037314,0.5131908824847955
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,66,195,23,172,0.11794871794871795,0.9608190091001011,0.7300872548151133,0.05070560867810232,0.036893046790757236,False,,0.10447413428302679,0.5146587332254151
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,67,193,21,172,0.10880829015544041,0.9598560354374308,0.6601555874054575,0.052348013496667116,0.02826329883502133,False,,0.09730480633277068,0.4620202694033094
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,68,191,20,171,0.10471204188481675,0.960233918128655,0.656516312876166,0.05035106846896596,0.031334801916582854,False,,0.09414767658834398,0.46519053583102754
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,69,191,19,172,0.09947643979057591,0.9605263157894737,0.652061566388003,0.04963365847374738,0.043072737389670976,False,,0.08989326299428277,0.4478600862791676
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,70,188,19,169,0.10106382978723404,0.961071317346621,0.6536446788964024,0.050354224237608984,0.04783091467019308,False,,0.09140209737368363,0.4490911512484952
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,71,188,16,172,0.0851063829787234,0.9614825581395349,0.6417587277881396,0.044244849223995644,0.03577890488407265,False,,0.07805870452969811,0.43318494086508563
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,72,187,14,173,0.0748663101604278,0.9632535094962841,0.620472007972008,0.04146689032819437,0.026532700476875302,False,,0.06933959246521793,0.40197383840992496
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,73,186,13,173,0.06989247311827956,0.9550911516229436,0.5790004827275606,0.04289814720988401,0.021973364900459643,False,,0.06505453345878505,0.34058174074737
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,74,184,11,173,0.059782608695652176,0.9421965317919075,0.46199752832879776,0.046944299847015536,0.03209469968793845,False,,0.05624440005309801,0.1653515762867528
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,75,181,10,171,0.055248618784530384,0.947953216374269,0.5082574877696828,0.04040692475300001,0.027934260096493413,False,,0.05220174030923229,0.22594678810250834
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,76,177,10,167,0.05649717514124294,0.951497005988024,0.5443286352749268,0.03752021803878879,0.013337823764566591,False,,0.05337068486751734,0.2969882599047462
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,77,175,9,166,0.05142857142857143,0.9524765729585006,0.5984725085083508,0.03232680941585954,0.014423343189832141,False,,0.04888753928609386,0.33875155330113016
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,78,172,7,165,0.040697674418604654,0.9515151515151515,0.5755449548240349,0.02596604444689597,0.014130863464165372,False,,0.03908027807985544,0.33557165601949523
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,79,170,5,165,0.029411764705882353,0.9696969696969697,0.6597744360902256,0.017670171998033946,0.02555120987581084,False,,0.028551777572927938,0.381118322566776
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,80,167,4,163,0.023952095808383235,0.9555214723926381,0.35620300751879697,0.021632762347206187,0.029325233567026123,False,,0.023424586241740552,0.0764932996486184
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,81,166,1,165,0.006024096385542169,0.9090909090909091,0.0625,0.0130528776917069,0.025510049585267328,False,,0.006106164003498107,-1.1376559300125497
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,82,164,1,163,0.006097560975609756,0.9141104294478528,0.06666666666666667,0.012617720912812687,0.023899798223770807,False,,0.006169909216549052,-1.0450415832649838
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,83,161,1,160,0.006211180124223602,0.9125,0.06666666666666667,0.012799187715327448,0.02382729724076022,False,,0.006197849728804866,-1.0651013295534546
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,84,160,1,159,0.00625,0.9182389937106918,0.07142857142857142,0.011654640509594017,0.0206604768883969,False,,0.0062380098933751595,-0.8683267113717443
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,85,158,1,157,0.006329113924050633,0.9299363057324841,0.08333333333333333,0.010911214176152805,0.018243739602497762,False,,0.0062947770262406656,-0.7333758019812091
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,86,154,1,153,0.006493506493506494,0.9281045751633987,0.08333333333333333,0.011154766238483708,0.018234822703947436,False,,0.0064522271719518855,-0.7288241627594836
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,87,152,1,151,0.006578947368421052,0.9668874172185431,0.16666666666666666,0.008630966703579282,0.01862635593139969,False,,0.006539827927462256,-0.31975440322150495
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,88,146,1,145,0.00684931506849315,0.9655172413793104,0.16666666666666666,0.008917817126964643,0.01813850365313478,False,,0.006811349769706005,-0.30925843312691303
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,89,143,1,142,0.006993006993006993,0.971830985915493,0.2,0.009003818884996424,0.01888809303411597,False,,0.006958971670390357,-0.2938433020652551
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,90,141,1,140,0.0070921985815602835,0.9714285714285714,0.2,0.008955111073953683,0.019592159120870176,False,,0.007063861877536558,-0.26773586873653277
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,91,139,1,138,0.007194244604316547,0.9782608695652174,0.25,0.00864374150552364,0.017128777048984967,False,,0.007164890734978138,-0.2064024177404311
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,92,135,0,135,0.0,nan,nan,0.003014218686667175,0.014443000438796639,True,one_label_class,6.944444444444447e-07,-4339.47490880073
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,93,132,0,132,0.0,nan,nan,0.003061645948695028,0.014710264218405891,True,one_label_class,7.157560817794269e-07,-4276.499034424592
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,94,130,0,130,0.0,nan,nan,0.0030925607431749793,0.014875142356444842,True,one_label_class,7.548303481051114e-07,-4096.027565118957
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,95,126,0,126,0.0,nan,nan,0.003182665722145403,0.01522889688377766,True,one_label_class,7.790048835816154e-07,-4084.552978195109
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,96,126,0,126,0.0,nan,nan,0.0027139537899065038,0.012821849124987251,True,one_label_class,8.219567667179844e-07,-3300.820606384361
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,97,126,0,126,0.0,nan,nan,0.0027029239536249853,0.01277406757870015,True,one_label_class,8.447772491349479e-07,-3198.570012559855
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,98,125,0,125,0.0,nan,nan,0.002608183441232315,0.012348072771518117,True,one_label_class,0.0,nan
A_chunk_only,monotone_conditional_survival_shared_mlp,gripper,99,123,0,123,0.0,nan,nan,0.0026102827166169453,0.01182471276418148,True,one_label_class,0.0,nan
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,arm,1,337,337,0,1.0,nan,nan,0.00019387892476836792,0.005310964860209423,True,one_label_class,0.0,nan
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,arm,2,335,335,0,1.0,nan,nan,0.00068769173470434,0.01028986535776306,True,one_label_class,1.0971696205580633e-07,-6266.870726812079
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,arm,3,332,331,1,0.9969879518072289,0.7583081570996979,0.999168494457,0.003663539313032448,0.008226632888579315,False,,0.003004796264678611,-0.21923052025102785
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,arm,4,330,329,1,0.996969696969697,0.7477203647416414,0.9991209854755658,0.0041887275434889125,0.010753317639026354,False,,0.003022871542024776,-0.38567831456153256
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,arm,5,330,328,2,0.9939393939393939,0.9070121951219512,0.9993924408669442,0.007480153436115739,0.013077009647091874,False,,0.006024325535756637,-0.24165823903741868
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,arm,6,329,325,4,0.9878419452887538,0.7076923076923077,0.9947008692657728,0.013729781135432075,0.013008313925144309,False,,0.01201067190430174,-0.14313181184431656
B_chunk_plus_state,monotone_conditional_survival_shared_mlp,arm,7,328,323,5,0.9847560975609756,0.6,0.9865087112836405,0.016791087336913972,0.018353742929018632,False,,0.015017613294873156,-0.1180929357560605
