condition,model,offset,sample_count,positive_count,negative_count,positive_rate,auroc,auprc,brier,ece,undefined_discrimination,undefined_reason,empirical_brier,brier_skill_score_vs_empirical
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,88,292,54,238,0.18493150684931506,0.8779956427015251,0.6062106954923279,0.10696931454422572,0.05051218354062116,False,,0.1205434448291377,0.11260778472153676
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,89,286,54,232,0.1888111888111888,0.8786717752234994,0.6091810077384558,0.10864153148211511,0.054115568211777605,False,,0.12220719411307646,0.11100543408605912
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,90,282,52,230,0.18439716312056736,0.881438127090301,0.6094753470526493,0.10499012171095705,0.05215713540510671,False,,0.12037122186002354,0.12778054348366386
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,91,278,49,229,0.17625899280575538,0.8863737634791908,0.6036982992539038,0.10120745611961064,0.059179416773232005,False,,0.11742630773557632,0.1381194038093041
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,92,270,46,224,0.17037037037037037,0.8871312111801242,0.5968058341538187,0.0985693002287589,0.06908277398519576,False,,0.11295729166666665,0.12737549940880533
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,93,264,43,221,0.16287878787878787,0.8917184047143007,0.6063168394312647,0.09298234858542993,0.060916068996607585,False,,0.11014321368234119,0.15580501533579805
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,94,260,42,218,0.16153846153846155,0.8895806028833552,0.6020084248381048,0.09319079290773555,0.05962621318203824,False,,0.10962181083452127,0.14988821842752653
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,95,252,41,211,0.1626984126984127,0.8876430470465843,0.6004660508615213,0.09416613764919672,0.06046311936284981,False,,0.11019894276177536,0.14548964546091747
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,96,252,41,211,0.1626984126984127,0.8878742341925789,0.6010188733204195,0.09405910981440271,0.057927955488847986,False,,0.11022993105465785,0.14670081969149362
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,97,252,41,211,0.1626984126984127,0.8882210149115709,0.6019904681598524,0.09403833576562998,0.05702419810622911,False,,0.11027565323004204,0.14724299506564686
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,98,250,40,210,0.16,0.8848809523809524,0.5890991190962842,0.09436032204624749,0.05251106237301406,False,,0.10927045196313599,0.1364516175142998
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,99,246,40,206,0.16260162601626016,0.887621359223301,0.5952834582939439,0.09455181698328663,0.050047541932717564,False,,0.11047613094270885,0.14414257472213898
